municipio,ibge_code,year,week,date,cases,rainfall_lag,temperature_lag,fitted_mu,nb_size,nb_variance,pearson_residual,residual_direction
laje do muriae,3302304,2020,37,2020-09-07,0,4.33333316,23.6583692857,0.0609485986920992,0.978497577725951,0.0647449613679923,-0.239530453589,overpredicted
laje do muriae,3302304,2020,38,2020-09-14,0,5.3433331,22.821428,0.0558863913774046,0.978497577725951,0.0590783141907927,-0.229928084218189,overpredicted
laje do muriae,3302304,2020,39,2020-09-21,0,5.6599999,25.6190471429,0.0659338391520291,0.978497577725951,0.0703766413053351,-0.248538742152183,overpredicted
laje do muriae,3302304,2020,40,2020-09-28,0,5.89611115,24.4285714286,0.0678519572757856,0.978497577725951,0.0725570155313763,-0.251896814024229,overpredicted
laje do muriae,3302304,2020,41,2020-10-05,0,6.14055575,23.2380951429,0.0602565823911194,0.978497577725951,0.0639672259370094,-0.238246065556463,overpredicted
laje do muriae,3302304,2020,42,2020-10-12,0,7.9433334,26.0357142857,0.0711507067912815,0.978497577725951,0.076324376294546,-0.257541716898959,overpredicted
laje do muriae,3302304,2020,43,2020-10-19,0,9.8822223,26.654762,0.0682448028809736,0.978497577725951,0.0730045010409698,-0.252577560973769,overpredicted
laje do muriae,3302304,2020,44,2020-10-26,0,10.7022223,26.8974361429,0.0683369256284417,0.978497577725951,0.0731094825674177,-0.252736857705074,overpredicted
laje do muriae,3302304,2020,45,2020-11-02,0,18.8727777,24.0833334286,0.0713071848629833,0.978497577725951,0.0765036357575279,-0.257805544776517,overpredicted
laje do muriae,3302304,2020,46,2020-11-09,0,19.8505557,28.345238,0.0697900587514759,0.978497577725951,0.0747677433277156,-0.25523276630329,overpredicted
laje do muriae,3302304,2020,47,2020-11-16,0,20.552778,26.5822511429,0.079689628116843,0.978497577725951,0.0861796153932135,-0.271456049396469,overpredicted
laje do muriae,3302304,2020,48,2020-11-23,0,20.3661108,24.6523808571,0.0812257020883974,0.978497577725951,0.0879682989327208,-0.273861118108201,overpredicted
laje do muriae,3302304,2020,49,2020-11-30,0,28.6688888,25.4047617143,0.0954190818429622,0.978497577725951,0.104723960451772,-0.294857517194124,overpredicted
laje do muriae,3302304,2020,50,2020-12-07,0,28.9572224,25.8452377143,0.0956331430797059,0.978497577725951,0.104979817270314,-0.295158655433235,overpredicted
laje do muriae,3302304,2020,51,2020-12-14,0,42.7505568,23.7857145714,0.0756237306231454,0.978497577725951,0.0814683527903796,-0.26494982085586,overpredicted
laje do muriae,3302304,2020,52,2020-12-21,0,48.9255578,27.0833334286,0.101684549530244,0.978497577725951,0.112251512442097,-0.303500120877974,overpredicted
laje do muriae,3302304,2021,1,2021-01-04,0,53.188338,25.708333,0.111036045273678,0.978497577725951,0.123635977691161,-0.315785039742255,overpredicted
laje do muriae,3302304,2021,7,2021-02-15,0,61.300554,28.8030305714,0.131054038170068,0.978497577725951,0.148606622163784,-0.339962744042907,overpredicted
laje do muriae,3302304,2021,8,2021-02-22,0,52.2161108,29.0699134286,0.111693872804443,0.978497577725951,0.124443542814918,-0.316623515305006,overpredicted
laje do muriae,3302304,2021,9,2021-03-01,0,51.4961092,29.4220777143,0.123965137259444,0.978497577725951,0.139670189173284,-0.331701705806679,overpredicted
laje do muriae,3302304,2021,10,2021-03-08,0,43.676664,29.8504325714,0.133818838912165,0.978497577725951,0.152119836334579,-0.343102855589535,overpredicted
laje do muriae,3302304,2021,11,2021-03-15,0,36.162777,28.551948,0.152222816043242,0.978497577725951,0.175903800290527,-0.362946105596375,overpredicted
laje do muriae,3302304,2021,12,2021-03-22,0,35.9961114,26.1601731429,0.156300402718595,0.978497577725951,0.181267062264928,-0.367113748158949,overpredicted
laje do muriae,3302304,2021,13,2021-03-29,0,34.6500009,27.7738094286,0.142331639692398,0.978497577725951,0.163035110113457,-0.352501429063094,overpredicted
laje do muriae,3302304,2021,14,2021-04-05,0,27.3233331,27.6465677143,0.137748200759122,0.978497577725951,0.157139732474993,-0.347490495362969,overpredicted
laje do muriae,3302304,2021,15,2021-04-12,0,52.2333335,28.3191095714,0.142478941268254,0.978497577725951,0.163225286652267,-0.35266061401714,overpredicted
laje do muriae,3302304,2021,16,2021-04-19,0,39.2177773,27.6147185714,0.121731828580561,0.978497577725951,0.136876105303254,-0.329033658335273,overpredicted
laje do muriae,3302304,2021,17,2021-04-26,0,35.7216658,28.7491342857,0.10848733711221,0.978497577725951,0.120515473493549,-0.312505484463786,overpredicted
laje do muriae,3302304,2021,18,2021-05-03,0,38.185,28.92013,0.1197596567413,0.978497577725951,0.134417204914414,-0.326650338332445,overpredicted
laje do muriae,3302304,2021,19,2021-05-10,0,23.9411112,27.9728602857,0.106625112097867,0.978497577725951,0.118243857804222,-0.310077465461755,overpredicted
laje do muriae,3302304,2021,20,2021-05-17,0,22.1811112,26.095238,0.100935582071949,0.978497577725951,0.11134745427288,-0.302485210708743,overpredicted
laje do muriae,3302304,2021,21,2021-05-24,0,18.4411108,26.1130951429,0.0848915295268182,0.978497577725951,0.092256465270605,-0.279489793652486,overpredicted
laje do muriae,3302304,2021,22,2021-05-31,0,16.2661108,26.0833331429,0.0671560620376657,0.978497577725951,0.0717651042786164,-0.250685123087509,overpredicted
laje do muriae,3302304,2021,23,2021-06-07,0,14.0516665,25.0833331429,0.0558181651100176,0.978497577725951,0.0590022992634102,-0.229795271508483,overpredicted
laje do muriae,3302304,2021,24,2021-06-14,0,10.69055575,25.3928568571,0.0527348819394276,0.978497577725951,0.0555769613032094,-0.223692065233874,overpredicted
laje do muriae,3302304,2021,25,2021-06-21,0,11.51722225,23.7857142857,0.0541027280902302,0.978497577725951,0.0570941562280576,-0.226424457098783,overpredicted
laje do muriae,3302304,2021,26,2021-06-28,0,10.8933333,25.3214285714,0.0453324359382915,0.978497577725951,0.047432624834901,-0.208147154077195,overpredicted
laje do muriae,3302304,2021,27,2021-07-05,0,9.8777777,26.0357142857,0.0552781448208119,0.978497577725951,0.0584009663426925,-0.22874069834938,overpredicted
laje do muriae,3302304,2021,28,2021-07-12,0,6.33,25.4761902857,0.0485527808061653,0.978497577725951,0.0509619564420315,-0.215075560081494,overpredicted
laje do muriae,3302304,2021,29,2021-07-19,0,6.36666671,23.6785714286,0.047576449603537,0.978497577725951,0.0498897088372883,-0.213003404507898,overpredicted
laje do muriae,3302304,2021,30,2021-07-26,0,5.00888899,22.1190474286,0.0484514918809898,0.978497577725951,0.0508506261445097,-0.214861697036181,overpredicted
laje do muriae,3302304,2021,31,2021-08-02,0,6.4944446,23.059524,0.0400826944717857,0.978497577725951,0.0417246222932652,-0.196227875252197,overpredicted
laje do muriae,3302304,2021,32,2021-08-09,0,5.05666676,22.4761905714,0.0429740108441492,0.978497577725951,0.0448613590094098,-0.202894220498344,overpredicted
laje do muriae,3302304,2021,33,2021-08-16,0,3.94777784,22.4642857143,0.0452541410794199,0.978497577725951,0.0473470816563352,-0.207975280496837,overpredicted
laje do muriae,3302304,2021,34,2021-08-23,0,3.7644446,24.7023811429,0.0515101707998206,0.978497577725951,0.0542217745444032,-0.221210698200216,overpredicted
laje do muriae,3302304,2021,35,2021-08-30,0,4.5838888,22.5952377143,0.0441215032238261,0.978497577725951,0.046110989034567,-0.205469839517795,overpredicted
laje do muriae,3302304,2021,36,2021-09-06,0,4.2716665,22.061355,0.0444546857169026,0.978497577725951,0.0464743320882113,-0.20621059044085,overpredicted
laje do muriae,3302304,2021,37,2021-09-13,0,5.3433331,21.559524,0.0530988947530009,0.978497577725951,0.0559803455487635,-0.224423170728693,overpredicted
laje do muriae,3302304,2021,38,2021-09-20,0,5.6072221,23.2023805714,0.0514729672682477,0.978497577725951,0.0541806554830264,-0.221134792083033,overpredicted
laje do muriae,3302304,2021,39,2021-09-27,0,5.835,24.190476,0.0557641662522515,0.978497577725951,0.0589421426812127,-0.229690087719927,overpredicted
laje do muriae,3302304,2021,40,2021-10-04,0,6.14055575,25.2408422857,0.0633568343177072,0.978497577725951,0.0674591321119339,-0.243934425242126,overpredicted
laje do muriae,3302304,2021,41,2021-10-11,0,7.49666675,23.7142854286,0.056509309726092,0.978497577725951,0.0597727844228211,-0.231136354199148,overpredicted
laje do muriae,3302304,2021,42,2021-10-18,0,9.6772223,24.8617212857,0.0633288393607461,0.978497577725951,0.0674275126595597,-0.243883803290027,overpredicted
laje do muriae,3302304,2021,43,2021-10-25,0,10.7022223,25.9166668571,0.0620891767275274,0.978497577725951,0.0660289574223978,-0.241628791270093,overpredicted
laje do muriae,3302304,2021,44,2021-11-01,0,17.7055555,24.6904762857,0.0617168946095021,0.978497577725951,0.0656095716757985,-0.24094641251395,overpredicted
laje do muriae,3302304,2021,45,2021-11-08,0,19.6061112,26.0714285714,0.0700739116722147,0.978497577725951,0.0750921694674533,-0.25571666722158,overpredicted
laje do muriae,3302304,2021,46,2021-11-15,0,20.5838892,24.5000002857,0.0570640136224019,0.978497577725951,0.0603918722955582,-0.232205802356435,overpredicted
laje do muriae,3302304,2021,47,2021-11-22,0,20.3661108,23.4285714286,0.0612526800675956,0.978497577725951,0.0650870184460131,-0.240092120284492,overpredicted
laje do muriae,3302304,2021,48,2021-11-29,0,27.0083332,22.3663002857,0.0761131738344515,0.978497577725951,0.0820336946032581,-0.265744139738291,overpredicted
laje do muriae,3302304,2021,49,2021-12-06,0,27.42,25.2499997143,0.0793768296059207,0.978497577725951,0.0858159677516995,-0.270962815648507,overpredicted
laje do muriae,3302304,2021,50,2021-12-13,0,42.7505568,24.9285714286,0.0989905845702789,0.978497577725951,0.109005055792925,-0.299826881811632,overpredicted
laje do muriae,3302304,2021,51,2021-12-20,0,47.6905576,23,0.0744404773257896,0.978497577725951,0.0801036335671874,-0.263016528313222,overpredicted
laje do muriae,3302304,2021,52,2021-12-27,0,51.6516696,25.3214282857,0.095799293109639,0.978497577725951,0.105178472751182,-0.295392098648732,overpredicted
laje do muriae,3302304,2022,1,2022-01-03,0,53.188338,25.8333331429,0.198960635681211,0.978497577725951,0.239415855450552,-0.406621844100587,overpredicted
laje do muriae,3302304,2022,2,2022-01-10,0,52.866113,26.8333331429,0.232556561786612,0.978497577725951,0.287827576923614,-0.433473345080876,overpredicted
laje do muriae,3302304,2022,3,2022-01-17,0,55.645001,25.7976191429,0.242747757448397,0.978497577725951,0.302969136721683,-0.441017711975317,overpredicted
laje do muriae,3302304,2022,4,2022-01-24,0,62.914446,28.1538461429,0.31212237990085,0.978497577725951,0.411683566614646,-0.486455529126959,overpredicted
laje do muriae,3302304,2022,5,2022-01-31,0,65.417778,25.7976185714,0.258164159547753,0.978497577725951,0.326277494513681,-0.451962487739855,overpredicted
laje do muriae,3302304,2022,6,2022-02-07,0,37.62,27.6428571429,0.20457347509918,0.978497577725951,0.247343439651791,-0.411338277051011,overpredicted
laje do muriae,3302304,2022,7,2022-02-14,0,61.300554,27.2083331429,0.227501160765557,0.978497577725951,0.280395290835822,-0.429633620375164,overpredicted
laje do muriae,3302304,2022,8,2022-02-21,0,53.5138884,27.8333334286,0.206845075131007,0.978497577725951,0.250570155376361,-0.413219220292223,overpredicted
laje do muriae,3302304,2022,9,2022-02-28,0,51.6761096,29.0629252857,0.241899513376392,0.978497577725951,0.301700759596875,-0.440399475326122,overpredicted
laje do muriae,3302304,2022,10,2022-03-07,0,50.956108,29.4821431429,0.319833359858486,0.978497577725951,0.424374628438935,-0.490963328593576,overpredicted
laje do muriae,3302304,2022,11,2022-03-14,0,30.996666,28.5076312857,0.30326668104764,0.978497577725951,0.397258410743478,-0.481158484082464,overpredicted
laje do muriae,3302304,2022,12,2022-03-21,0,36.0377778,26.4880951429,0.32391787474463,0.978497577725951,0.431146335976921,-0.493313004718911,overpredicted
laje do muriae,3302304,2022,13,2022-03-28,0,35.8711122,27.2581108571,0.372696178343555,0.978497577725951,0.514650992043456,-0.519515527370225,overpredicted
laje do muriae,3302304,2022,14,2022-04-04,0,27.3233331,28.6071425714,0.374695203518511,0.978497577725951,0.518176903152415,-0.520522021976785,overpredicted
laje do muriae,3302304,2022,15,2022-04-11,2,49.7900001,29.6738094286,0.38557126920633,0.978497577725951,0.537503381274385,2.20205558548754,underpredicted
laje do muriae,3302304,2022,16,2022-04-18,3,40.5199997,29.5238094286,0.360746381810967,0.978497577725951,0.493744107050255,3.75603960504801,underpredicted
laje do muriae,3302304,2022,17,2022-04-25,4,35.3111101,29.4090908571,0.306688056899232,0.978497577725951,0.402812530158756,5.81921635950238,underpredicted
laje do muriae,3302304,2022,18,2022-05-02,5,38.185,27.2207788571,0.315331753956364,0.978497577725951,0.416950927387823,7.25498249385033,underpredicted
laje do muriae,3302304,2022,19,2022-05-09,5,26.1383334,28.9505492857,0.744785081546321,0.978497577725951,1.31167950246365,3.71541759947798,underpredicted
laje do muriae,3302304,2022,20,2022-05-16,1,22.8044446,27.75,0.858857263403958,0.978497577725951,1.61270256225081,0.111142815863641,underpredicted
laje do muriae,3302304,2022,21,2022-05-23,4,18.4411108,26.6523808571,0.836214291787633,0.978497577725951,1.55083470343441,2.54052986444298,underpredicted
laje do muriae,3302304,2022,22,2022-05-30,1,16.7011108,26.6190474286,0.859314508967678,0.978497577725951,1.61396269832597,0.110739501493392,underpredicted
laje do muriae,3302304,2022,23,2022-06-06,0,14.72388865,26.5238094286,0.737330793667781,0.978497577725951,1.29293431447999,-0.648446486044173,overpredicted
laje do muriae,3302304,2022,24,2022-06-13,0,10.69055575,26.453231,0.26541026394272,0.978497577725951,0.337400844001032,-0.456924696002535,overpredicted
laje do muriae,3302304,2022,25,2022-06-20,0,11.3794445,24.4285711429,0.539133411027682,0.978497577725951,0.836185587244463,-0.589582939191911,overpredicted
laje do muriae,3302304,2022,26,2022-06-27,0,11.1472222,23.4809,0.207695974935752,0.978497577725951,0.251781539362764,-0.413919739398835,overpredicted
laje do muriae,3302304,2022,27,2022-07-04,0,9.8777777,23.7976188571,0.139572499659208,0.978497577725951,0.159481064692545,-0.349498481648166,overpredicted
laje do muriae,3302304,2022,28,2022-07-11,0,6.6861111,24.9166668571,0.127707996817657,0.978497577725951,0.144375725816109,-0.336101927023211,overpredicted
laje do muriae,3302304,2022,29,2022-07-18,0,6.70611114,22.7738091429,0.117890461631862,0.978497577725951,0.132094033781803,-0.324367300921472,overpredicted
laje do muriae,3302304,2022,30,2022-07-25,0,5.00888899,22.8333331429,0.118945835768109,0.978497577725951,0.133404851476103,-0.3256592590211,overpredicted
laje do muriae,3302304,2022,31,2022-08-01,0,6.28222237,24.1190477143,0.0961115758248802,0.978497577725951,0.105552002881439,-0.295830166950292,overpredicted
laje do muriae,3302304,2022,32,2022-08-08,0,5.41611122,22.4948975714,0.100423156614272,0.978497577725951,0.110729580067881,-0.301788052196731,overpredicted
laje do muriae,3302304,2022,33,2022-08-15,1,3.97833338,23.964286,0.106869227993193,0.978497577725951,0.118541236337255,2.59406184943131,underpredicted
laje do muriae,3302304,2022,34,2022-08-22,0,3.7644446,24.1734692857,0.10426173355668,0.978497577725951,0.115371121389308,-0.306956182234826,overpredicted
laje do muriae,3302304,2022,35,2022-08-29,0,4.41999996,24.9404765714,0.104165859092002,0.978497577725951,0.115254824918153,-0.306828602720103,overpredicted
laje do muriae,3302304,2022,36,2022-09-05,1,4.20999984,24.0952382857,0.102871302079137,0.978497577725951,0.113686356742891,2.66072858167337,underpredicted
laje do muriae,3302304,2022,37,2022-09-12,0,5.3433331,25.0238097143,0.219386066408052,0.978497577725951,0.268573971651368,-0.42332808360922,overpredicted
laje do muriae,3302304,2022,38,2022-09-19,1,5.5544443,24.5357145714,0.112795657325926,0.978497577725951,0.125798101686756,2.50141998400923,underpredicted
laje do muriae,3302304,2022,39,2022-09-26,0,5.77388885,23.2994507143,0.114150336260054,0.978497577725951,0.127466975529173,-0.319726294607951,overpredicted
laje do muriae,3302304,2022,40,2022-10-03,0,6.14055575,22.9404762857,0.224335521714513,0.978497577725951,0.275767868046818,-0.427195053395433,overpredicted
laje do muriae,3302304,2022,41,2022-10-10,0,7.0500001,22.4149657143,0.112393628766003,0.978497577725951,0.125303551155947,-0.317511897605243,overpredicted
laje do muriae,3302304,2022,42,2022-10-17,0,9.4722223,23.6571427143,0.217736515835194,0.978497577725951,0.266187520116911,-0.422024266820018,overpredicted
laje do muriae,3302304,2022,43,2022-10-24,2,10.7022223,21.3999998571,0.10352411465228,0.978497577725951,0.114476867687648,5.60516570228091,underpredicted
laje do muriae,3302304,2022,44,2022-10-31,0,16.5383333,22.2714284286,0.115690414661339,0.978497577725951,0.129368805236018,-0.321649287737084,overpredicted
laje do muriae,3302304,2022,45,2022-11-07,0,19.3616667,22.9047621429,0.135482322690915,0.978497577725951,0.154241142517924,-0.344970943703533,overpredicted
laje do muriae,3302304,2022,46,2022-11-14,0,20.5838892,24.2857144286,0.12586741120976,0.978497577725951,0.14205815666001,-0.33394905004271,overpredicted
laje do muriae,3302304,2022,47,2022-11-21,1,20.397222,26.1714284286,0.377118465188815,0.978497577725951,0.522462040915272,0.861743636768614,underpredicted
laje do muriae,3302304,2022,48,2022-11-28,0,25.3477776,26.0571431429,0.165665642264052,0.978497577725951,0.193713851734886,-0.376402162839954,overpredicted
laje do muriae,3302304,2022,49,2022-12-05,0,31.99,25.722807,0.195256531379733,0.978497577725951,0.23421944136981,-0.403454068794816,overpredicted
laje do muriae,3302304,2022,50,2022-12-12,2,36.6433344,23.8285712857,0.209564097494096,0.978497577725951,0.254446284183386,3.54944720993042,underpredicted
laje do muriae,3302304,2022,51,2022-12-19,0,46.4555574,24.2095242857,0.284593278053699,0.978497577725951,0.367366435348151,-0.469542492429813,overpredicted
laje do muriae,3302304,2022,52,2022-12-26,0,51.3955582,25.3428572857,0.20367465266062,0.978497577725951,0.246069611095604,-0.410589645546773,overpredicted
laje do muriae,3302304,2023,1,2023-01-02,0,53.188338,24.9142855714,0.319941874236213,0.978497577725951,0.424554093233907,-0.491026090030386,overpredicted
laje do muriae,3302304,2023,2,2023-01-09,0,52.930558,24.5047621429,0.948488117420972,0.978497577725951,1.86788713216308,-0.693995380000278,overpredicted
laje do muriae,3302304,2023,3,2023-01-16,0,54.191112,25.9428574286,0.436510027570369,0.978497577725951,0.63123815823402,-0.549411319363765,overpredicted
laje do muriae,3302304,2023,4,2023-01-23,0,62.914446,26.3111106667,0.525969444583686,0.978497577725951,0.80869253244109,-0.58488273104274,overpredicted
laje do muriae,3302304,2023,5,2023-01-30,2,65.000556,24.675,0.443137083971989,0.978497577725951,0.643822787913706,1.94029248604958,underpredicted
laje do muriae,3302304,2023,6,2023-02-06,0,64.539444,24.8666666667,0.502875838420746,0.978497577725951,0.76131705955803,-0.576338973785631,overpredicted
laje do muriae,3302304,2023,7,2023-02-13,0,61.300554,26.1428571429,0.454011405831258,0.978497577725951,0.664667376083036,-0.556883797234519,overpredicted
laje do muriae,3302304,2023,8,2023-02-20,4,54.811666,26.2190474286,0.377542043025202,0.978497577725951,0.523212300669482,5.00800069910807,underpredicted
laje do muriae,3302304,2023,9,2023-02-27,0,51.85611,25.4285714286,1.09238849762886,0.978497577725951,2.31192409681259,-0.718439716419192,overpredicted
laje do muriae,3302304,2023,10,2023-03-06,0,50.956108,24.9761905714,0.531306204911636,0.978497577725951,0.819795711481131,-0.586802650526214,overpredicted
laje do muriae,3302304,2023,11,2023-03-13,1,33.109999,26.695238,0.535811416809655,0.978497577725951,0.829214160892866,0.509754536736963,underpredicted
laje do muriae,3302304,2023,12,2023-03-20,3,36.0794442,25.2857142857,2.21460185541348,0.978497577725951,7.22683846145486,0.292156597049133,underpredicted
laje do muriae,3302304,2023,13,2023-03-27,7,35.8711122,26.0909090909,0.6342253031458,0.978497577725951,1.04530627494054,6.22629200816597,underpredicted
laje do muriae,3302304,2023,14,2023-04-03,5,28.5444444,28.0898549565,0.617069834158246,0.978497577725951,1.00621252484637,4.36937874338787,underpredicted
laje do muriae,3302304,2023,15,2023-04-10,4,47.3466667,25.8888888889,0.910014820776487,0.978497577725951,1.75633983259455,2.33158966131056,underpredicted
laje do muriae,3302304,2023,16,2023-04-17,4,41.8222221,25.8571428571,1.64175550037991,0.978497577725951,4.39634701331117,1.12471593350541,underpredicted
laje do muriae,3302304,2023,17,2023-04-24,2,35.3111101,24.625,2.23810850135501,0.978497577725951,7.3573134721827,-0.0877839808432695,overpredicted
laje do muriae,3302304,2023,18,2023-05-01,1,37.7744443,28.0055553333,2.11377286510754,0.978497577725951,6.67999339234556,-0.430931872525616,overpredicted
laje do muriae,3302304,2023,19,2023-05-08,3,28.3355556,27.3384612308,1.82145940534191,0.978497577725951,5.21208033362151,0.516224955964063,underpredicted
laje do muriae,3302304,2023,20,2023-05-15,3,22.8044446,26.8666664286,1.59371988660886,0.978497577725951,4.18947805177,0.687055586987636,underpredicted
laje do muriae,3302304,2023,21,2023-05-22,0,19.0644442,25.9904764286,0.787548555941404,0.978497577725951,1.4214108588066,-0.660567990565132,overpredicted
laje do muriae,3302304,2023,22,2023-05-29,1,17.1361108,26.1142855714,0.507101889582313,0.978497577725951,0.769905122080425,0.561744137573126,underpredicted
laje do muriae,3302304,2023,23,2023-06-05,0,15.3961108,24.7333335,0.683250029821121,0.978497577725951,1.16033920600027,-0.634288994448373,overpredicted
laje do muriae,3302304,2023,24,2023-06-12,0,10.69055575,22.75,0.548977695246895,0.978497577725951,0.856976934835202,-0.593021082127493,overpredicted
laje do muriae,3302304,2023,25,2023-06-19,0,11.24166675,22.5333333333,0.180328351571029,0.978497577725951,0.213561253849538,-0.390213941471275,overpredicted
laje do muriae,3302304,2023,26,2023-06-26,0,11.4011111,21.7587300952,0.253693911273402,0.978497577725951,0.319468832011348,-0.448844385622038,overpredicted
laje do muriae,3302304,2023,27,2023-07-03,0,9.8777777,22.15277775,0.174562244574676,0.978497577725951,0.205703841574606,-0.38488334328296,overpredicted
laje do muriae,3302304,2023,28,2023-07-10,0,7.0422222,20.75,0.15704049808499,0.978497577725951,0.182244155815136,-0.367861941717734,overpredicted
laje do muriae,3302304,2023,29,2023-07-17,0,7.04555557,18.7202285714,0.160512269487245,0.978497577725951,0.186842624556515,-0.371338736798363,overpredicted
laje do muriae,3302304,2023,30,2023-07-24,0,5.00888899,21.6345857143,0.160831889925689,0.978497577725951,0.187267210161416,-0.371656125478385,overpredicted
laje do muriae,3302304,2023,31,2023-07-31,0,6.07000014,19.4285714286,0.116148349954029,0.978497577725951,0.129935240697689,-0.322217828711735,overpredicted
laje do muriae,3302304,2023,32,2023-08-07,0,5.77555568,21,0.13025935934721,0.978497577725951,0.147599719797543,-0.339051891334179,overpredicted
laje do muriae,3302304,2023,33,2023-08-14,0,3.97833338,18.5714285714,0.12414556122323,0.978497577725951,0.139896361963328,-0.331915845401089,overpredicted
laje do muriae,3302304,2023,34,2023-08-21,0,3.79500014,21.2147142857,0.13521038343257,0.978497577725951,0.153893973667377,-0.344666629779342,overpredicted
laje do muriae,3302304,2023,35,2023-08-28,0,4.25611112,19.7519285714,0.116026706727368,0.978497577725951,0.129784734320329,-0.322066949118974,overpredicted
laje do muriae,3302304,2023,36,2023-09-04,0,4.91166648,20.1000428571,0.13035882642693,0.978497577725951,0.147725679461865,-0.33916610495735,overpredicted
laje do muriae,3302304,2023,37,2023-09-11,0,4.5799998,19.0783,0.146623775065571,0.978497577725951,0.168594735345762,-0.35709386791142,overpredicted
laje do muriae,3302304,2023,38,2023-09-18,0,5.5016665,21.2689142857,0.156991355372179,0.978497577725951,0.182179241599626,-0.36781233865911,overpredicted
laje do muriae,3302304,2023,39,2023-09-25,0,5.7127777,21.8483285714,0.159247558182507,0.978497577725951,0.185164622633527,-0.370078431372943,overpredicted
laje do muriae,3302304,2023,40,2023-10-02,0,6.14055575,23.0123428571,0.18217403093022,0.978497577725951,0.21609069899443,-0.391893834376905,overpredicted
laje do muriae,3302304,2023,41,2023-10-09,0,6.60333345,19.6751428571,0.153026249077967,0.978497577725951,0.176957869799291,-0.36377344445364,overpredicted
laje do muriae,3302304,2023,42,2023-10-16,0,9.2672223,22.5122857143,0.191232816908797,0.978497577725951,0.228606430390665,-0.399961511700115,overpredicted
laje do muriae,3302304,2023,43,2023-10-23,1,10.7022223,22.5020285714,0.178242438511903,0.978497577725951,0.210710957197973,1.79019421340769,underpredicted
laje do muriae,3302304,2023,44,2023-10-30,0,15.3711111,23.9683714286,0.198019859251198,0.978497577725951,0.2380934021505,-0.405821514327206,overpredicted
laje do muriae,3302304,2023,45,2023-11-06,1,19.1172222,25.0450714286,0.21084420463735,0.978497577725951,0.256276385197747,1.55886481743546,underpredicted
laje do muriae,3302304,2023,46,2023-11-13,0,20.5838892,24.9670714286,0.198794951180969,0.978497577725951,0.239182820823823,-0.406481101372099,overpredicted
